latitude,longitude,#beds,#baths,#square_feet,elevator,doorman,unit#,stories#,complex,#beds_mv,#baths_mv,#square_feet_mv,stories#_mv,BUILD_YEAR(1800-1900),BUILD_YEAR(1900-2000),BUILD_YEAR(2000-2019),price
40.73860168,-74.00319672,2,2,1292.89797687861,1,1,160,17,0,0,0,1,0,0,1,0,1995000
40.715698,-73.989795,1,1,1292.89797687861,0,0,8,6,0,0,0,1,0,0,1,0,725000
40.764645,-73.974392,1,1.5,1120,1,1,163,20,0,0,0,0,0,0,1,0,3200000
40.77560043,-73.94539642,3,4.5,1292.89797687861,1,1,143,21,0,0,0,1,0,0,1,0,2900000
40.73249817,-73.98680115,2,2,1233,1,1,83,8,0,0,0,0,0,0,0,1,2675000
40.74729919,-73.98490143,2,2.5,1317,1,1,250,41,0,0,0,0,0,0,0,1,2595000
40.7560997,-73.96299744,2,2.5,1250,1,1,106,31,0,0,0,0,0,0,1,0,1525000
40.7560997,-73.96299744,3,3.5,2250,1,1,106,31,0,0,0,0,0,0,1,0,2250000
40.76689911,-73.95269775,1,1,687,1,1,325,40,0,0,0,0,0,0,1,0,1098000
40.7635994,-73.9611969,1,1,1292.89797687861,1,1,136,18,0,0,0,1,0,0,1,0,539000
40.75239944,-73.97119904,1,1,750,1,1,100,13,0,0,0,0,0,0,1,0,859000
40.76409912,-73.96430206,2,1,1292.89797687861,1,1,131,20,0,1,0,1,0,0,1,0,345000
40.76789856,-73.95700073,2,2.5,1404,1,1,36,22,0,0,0,0,0,0,1,0,1750000
40.78300095,-73.95659637,3,2.5,1292.89797687861,1,1,251,38,0,0,0,1,0,0,1,0,3250000
40.78659821,-73.95339966,4,3,1292.89797687861,1,1,74,17,0,0,0,1,0,0,1,0,4195000
40.7645,-73.9744,1,1.5,1063,1,1,282,20,0,0,0,0,0,0,1,0,1975000
40.74629974,-73.97270203,1,1,903,1,1,817,57,0,0,0,0,0,0,1,0,1299000
40.86750031,-73.92379761,2,1,950,0,0,42,6,0,0,0,0,0,0,1,0,519999
40.85029984,-73.93509674,3,1,1292.89797687861,1,0,114,6,0,0,0,1,0,0,0,0,599000
40.74349976,-73.98870087,3,3.5,3078,1,0,48,24,0,0,0,0,0,0,1,0,9750000
40.74340057,-73.98870087,3,3.5,3008,1,0,48,24,0,0,0,0,0,0,1,0,11100000
40.74349976,-73.98870087,3,3.5,3008,1,0,48,24,0,0,0,0,0,0,1,0,11700000
40.74340057,-73.98870087,2,2.5,1538,1,0,48,24,0,0,0,0,0,0,1,0,4800000
40.85100174,-73.94069672,2,1,1292.89797687861,1,0,66,6,0,0,0,1,0,0,1,0,758000
40.85100174,-73.94069672,1,1,1292.89797687861,1,0,66,6,0,0,0,1,0,0,1,0,430000
40.77349854,-73.95279694,1,1,1292.89797687861,1,1,54,6,0,0,0,1,0,0,1,0,599000
40.70819855,-74.0059967,2,1,585,1,1,439,25,0,1,0,0,0,0,0,1,715000
40.79380035,-73.97129822,1,1,1292.89797687861,1,1,54,6,0,0,0,1,0,0,1,0,699000
40.72589874,-74.00350189,4,3.5,2261,1,0,25,14,0,0,0,0,0,0,0,1,6550000
40.79219818,-73.97709656,2,1,1292.89797687861,1,1,90,13,0,0,0,1,0,0,1,0,1125000
40.76200104,-73.98090363,1,2,904,1,1,0,20,0,0,0,0,1,0,0,0,1770000
40.779107,-73.948329,2,2,1400,1,1,156,33,0,0,0,0,0,0,0,1,2390000
40.779107,-73.948329,2,2,1262,1,1,156,33,0,0,0,0,0,0,0,1,2175000
40.766414,-73.963994,2,2,1292.89797687861,1,1,20,9,0,0,0,1,0,0,1,0,1875000
40.76900101,-73.95600128,2,2,1292.89797687861,1,1,143,13,0,0,0,1,0,0,1,0,1350000
40.7784996,-73.98660278,2,2,1292.89797687861,1,1,543,28,0,0,0,1,0,0,1,0,1450000
40.74269867,-73.98960114,3,3.5,2347,1,0,125,24,0,0,0,0,0,0,1,0,9495000
40.74489975,-74.00579834,2,2,1139,1,1,22,11,0,0,0,0,0,0,0,1,2250000
40.82440186,-73.94889832,3,1,1150,0,0,37,6,0,0,0,0,0,0,1,0,375000
40.82440186,-73.94889832,3,1,1100,0,0,37,6,0,0,0,0,0,0,1,0,375000
40.78170013,-73.98370361,2,1,1292.89797687861,1,1,120,16,0,1,0,1,0,0,1,0,365000
40.78139877,-73.95749664,2,2,1422,1,1,120,14,0,0,0,0,0,0,1,0,1890000
40.76509857,-73.98950195,2,1,448,1,1,55,7,0,1,0,0,0,0,1,0,750000
40.785176,-73.947922,2,2,1077,1,1,261,41,0,0,0,0,0,0,0,1,1300000
40.73490143,-74.00039673,2,1,1292.89797687861,1,1,150,15,0,1,0,1,0,0,1,0,625000
40.73899841,-74.00679779,2,1,1292.89797687861,1,0,29,4,0,1,0,1,0,0,1,0,585000
40.77890015,-73.94879913,1,1,533,0,0,14,5,0,0,0,0,0,0,1,0,649000
40.76940155,-73.96450043,1,1,713,1,1,76,18,0,0,0,0,0,0,1,0,1350000
40.75370026,-73.96839905,2,1,1292.89797687861,1,1,102,13,0,1,0,1,0,0,1,0,369000
40.73239899,-73.99069977,1,1,960,1,1,67,7,1,0,0,0,0,0,1,0,1295000
40.75920105,-73.96620178,3,3,1924,1,1,95,65,0,0,0,0,0,0,0,1,4345000
40.7696991,-73.98110199,5,4.5,3478,1,1,202,43,0,0,0,0,0,0,0,1,25000000
40.7480011,-73.97280121,1,1,750,1,1,586,32,0,0,0,0,0,0,1,0,890000
40.77510071,-73.94589996,4,3,1292.89797687861,1,1,46,15,0,0,0,1,0,0,1,0,3950000
40.7798996,-73.94799805,2,1.5,1000,1,0,10,5,0,0,0,0,0,0,1,0,850000
40.723817,-74.001962,4,4.5,5230,0,1,5,5,0,0,0,0,1,0,1,0,13750000
40.7415533,-73.9851506,2,1.5,916,1,0,5,20,0,1,0,0,1,0,1,0,775000
40.77090073,-73.95870209,1,1,1292.89797687861,1,1,120,13,0,0,0,1,0,0,1,0,925000
40.78089905,-73.95159912,2,1,750,0,0,0,5,0,0,0,0,1,0,0,0,535000
40.73770142,-73.98190308,2,1,1292.89797687861,1,1,339,17,0,1,0,1,0,0,1,0,515000
40.76150131,-73.99140167,1,1,1292.89797687861,0,0,20,5,0,0,0,1,0,0,1,0,585000
40.778925,-73.948275,3,3.5,1292.89797687861,1,1,84,34,0,0,0,1,0,0,0,1,4235000
40.73300171,-74.0089035,1,1,1292.89797687861,1,1,214,7,0,0,0,1,0,0,1,0,700000
40.77959824,-73.9484024,1,1,1292.89797687861,0,0,20,5,0,0,0,1,0,0,1,0,425000
40.80039978,-73.97100067,2,2,1292.89797687861,1,1,323,24,0,0,0,1,0,0,1,0,1095000
40.75429916,-73.99770355,2,1,1292.89797687861,1,1,210,20,0,1,0,1,0,0,1,0,425000
40.790267,-73.97563,1,1.5,1292.89797687861,1,1,142,14,0,0,0,1,0,0,1,0,950000
40.76979828,-73.95020294,1,1,1292.89797687861,0,0,286,6,1,0,0,1,0,0,1,0,399990
40.77289963,-73.95290375,2,2,1292.89797687861,1,1,440,21,0,0,0,1,0,0,1,0,1399000
40.7388535,-74.0013180014396,2,1,1292.89797687861,1,1,132,15,0,1,0,1,0,0,1,0,850000
40.7466011,-74.00240326,1,1,800,1,1,38,11,0,0,0,0,0,0,1,0,1310000
40.70809937,-74.00679779,1,1,664,1,1,145,26,0,0,0,0,0,0,1,0,890000
40.784436,-73.971988,4,4,1292.89797687861,1,0,27,9,0,0,0,1,0,0,1,0,3000000
40.78760147,-73.9803009,1,1,1292.89797687861,1,0,24,6,0,0,0,1,0,0,1,0,600000
40.77470016,-73.95760345,1,1,1292.89797687861,1,1,59,15,0,0,0,1,0,0,1,0,850000
40.794037,-73.971735,1,1,574,1,1,212,16,0,0,0,0,0,0,1,0,789000
40.78442,-73.982864,2,1,1292.89797687861,1,1,151,21,0,1,0,1,0,0,1,0,499000
40.76699829,-73.95880127,2,1,1292.89797687861,1,1,135,12,0,1,0,1,0,0,1,0,495000
40.774338,-73.984288,2,2.5,1675,1,1,347,45,0,0,0,0,0,0,0,0,5300000
40.75770187,-73.9661026,2,2,1235,1,1,152,31,0,0,0,0,0,0,0,1,2295000
40.73849869,-74.0062027,1,1,1292.89797687861,0,0,20,4,0,0,0,1,0,1,0,0,800000
40.77719879,-73.98729706,1,1,1292.89797687861,1,1,403,28,0,0,0,1,0,0,1,0,700000
40.70930099,-74.00360107,2,1,1292.89797687861,1,0,0,20,0,1,0,1,1,0,0,0,499000
40.70819855,-74.0059967,2,2,1243,1,1,439,25,0,0,0,0,0,0,0,1,1850000
40.74919891,-73.97149658,2,1,1292.89797687861,1,1,459,32,0,1,0,1,0,0,1,0,499000
40.73809814,-73.99680328,1,1.5,1292.89797687861,1,0,45,5,0,0,0,1,0,0,1,0,829000
40.71360016,-74.00789642,3,2,2084,1,0,27,12,0,0,0,0,0,0,1,0,2995000
40.829169,-73.942156,1,1,1292.89797687861,1,0,35,6,0,0,0,1,0,0,1,0,260000
40.815369,-73.938416,1,1,455,0,0,89,6,0,0,0,0,0,0,1,0,450000
40.70619965,-74.01560211,2,1,1292.89797687861,1,1,283,45,0,1,0,1,0,0,1,0,748000
40.804295,-73.965458,3,2,1292.89797687861,1,0,40,8,0,0,0,1,0,0,1,0,1850000
40.72829819,-73.98940277,1,1,1292.89797687861,1,0,34,12,1,0,0,1,0,0,1,0,815000
40.74470139,-74.00229645,1,1,1292.89797687861,1,1,74,16,0,0,0,1,0,0,1,0,785000
40.758995,-73.961242,3,3,1292.89797687861,1,1,74,36,0,0,0,1,0,0,1,0,2249000
40.73699951,-73.99759674,1,1,1292.89797687861,1,1,98,16,0,0,0,1,0,0,1,0,750000
40.78760147,-73.97309875,1,1,1292.89797687861,0,0,10,5,0,0,0,1,0,0,1,0,580000
40.7723999,-73.96240234,2,2,1292.89797687861,1,1,75,21,0,0,0,1,0,0,1,0,2345000
40.77656,-73.977454,1,1,1292.89797687861,1,1,169,16,0,0,0,1,0,0,1,0,925000
40.78499985,-73.95220184,4,3,3500,0,0,1,3,0,0,0,0,0,1,0,0,6995000
40.771049,-73.960159,2,2,1292.89797687861,1,1,120,20,0,0,0,1,0,0,1,0,1580000
40.7621994,-73.99240112,1,1,608,1,0,28,5,0,0,0,0,0,0,1,0,735000
40.74110031,-73.97589874,1,1,717,1,1,128,6,0,0,0,0,0,0,1,0,765000
40.74620056,-73.97850037,2,1,508,1,1,330,19,0,1,0,0,0,0,1,0,650000
40.76589966,-73.95290375,1,1,1292.89797687861,1,1,242,18,1,0,0,1,0,0,1,0,579000
40.73669815,-73.99420166,2,1.5,1292.89797687861,1,1,430,21,1,0,0,1,0,0,1,0,1400000
40.78110123,-73.98449707,3,3,1292.89797687861,1,1,636,19,0,0,0,1,0,0,1,0,2350000
40.77550125,-73.9885025,4,3.5,2489,1,1,269,43,0,0,0,0,0,0,0,1,3899000
40.74240112,-73.97949982,2,1,1292.89797687861,1,0,20,6,0,1,0,1,0,0,1,0,378000
40.77949905,-73.95629883,2,1,1292.89797687861,1,0,16,6,0,0,0,1,0,0,1,0,1150000
40.7580986,-73.96700287,1,1,1292.89797687861,1,1,99,15,0,0,0,1,0,0,1,0,525000
40.77830124,-73.95020294,1,1,750,1,1,122,6,0,0,0,0,0,0,1,0,724000
40.7635994,-73.96420288,2,1,1292.89797687861,1,1,74,13,0,1,0,1,0,0,1,0,459000
40.77799988,-73.98539734,1,1,788,1,1,165,27,0,0,0,0,0,0,0,1,1399000
40.78369904,-73.95120239,2,1,1292.89797687861,1,0,41,6,0,0,0,1,0,0,1,0,839000
40.70809937,-74.00679779,2,2,1125,1,1,145,26,0,0,0,0,0,0,1,0,1200000
40.78329849,-73.97250366,1,1,1292.89797687861,0,0,10,4,0,0,0,1,0,0,1,0,575000
40.72380066,-74.00969696,2,2,1607,1,0,4,5,0,0,0,0,0,0,1,0,2990000
40.76150131,-73.95999908,2,1,488,1,1,54,19,0,1,0,0,0,0,1,0,595000
40.80170059,-73.96520233,2,2,1200,1,1,111,17,0,0,0,0,0,0,1,0,1295000
40.82440186,-73.94889832,2,1,1292.89797687861,0,0,37,6,0,0,0,1,0,0,1,0,349000
40.73379898,-73.9917984,1,1,1292.89797687861,1,1,95,8,0,0,0,1,0,0,1,0,1895000
40.70930099,-74.00360107,1,1,1292.89797687861,1,0,0,20,0,0,0,1,1,0,0,0,679000
40.75759888,-73.96859741,1,1,950,1,1,145,12,0,0,0,0,0,0,1,0,985000
40.75019836,-73.98149872,2,1,1292.89797687861,1,1,171,16,0,0,0,1,0,0,1,0,749000
40.837019,-73.947808,2,1,970,1,1,0,20,0,0,0,0,1,0,0,0,750000
40.77590179,-73.94789886,1,1,1292.89797687861,1,1,315,37,0,0,0,1,0,0,1,0,799000
40.77230072,-73.9469986,1,1,1292.89797687861,1,1,81,40,0,0,0,1,0,0,1,0,912000
40.707901,-74.01719666,1,1,691,1,1,163,9,1,0,0,0,0,0,1,0,550000
40.76699829,-73.95880127,3,2,1292.89797687861,1,1,135,12,0,0,0,1,0,0,1,0,1895000
40.74829865,-74.0042038,2,2,1421,1,1,22,14,0,0,0,0,0,0,0,1,2195000
40.75310135,-73.97070313,2,2,1040,1,1,173,38,0,0,0,0,0,0,1,0,1750000
40.80210114,-73.96420288,2,1,1292.89797687861,0,0,9,5,0,0,0,1,0,0,1,0,525000
40.73249817,-73.99279785,2,1,1292.89797687861,1,0,62,9,1,1,0,1,0,0,1,0,555000
40.77429962,-73.9559021,2,2,1292.89797687861,1,1,95,12,0,0,0,1,0,0,1,0,1250000
40.78860092,-73.9539032,2,1.5,1292.89797687861,1,0,53,10,0,0,0,1,0,0,1,0,899999
40.72380066,-73.98899841,2,2.5,1292.89797687861,1,0,10,6,0,0,0,1,0,0,0,1,3900000
40.7478981,-73.97090149,2,1,1292.89797687861,1,1,788,26,0,1,0,1,0,0,1,0,327000
40.77289963,-73.95140076,1,1,600,1,0,79,5,0,0,0,0,0,0,1,0,489000
40.72409821,-74.00360107,1,2,1292.89797687861,1,0,40,6,0,0,0,1,0,0,1,0,941500
40.74729919,-73.98490143,1,1,690,1,1,250,41,0,0,0,0,0,0,0,1,1050000
40.73160172,-73.99210358,1,1,1292.89797687861,1,1,229,14,0,0,0,1,0,0,1,0,1295000
40.741724,-73.983517,2,1,797,1,1,70,18,0,1,0,0,0,0,1,0,1200000
40.86809921,-73.92340088,2,1,920,0,0,55,6,0,0,0,0,0,0,1,0,499000
40.75970078,-73.9673996,2,2,1500,1,1,198,20,0,0,0,0,0,0,1,0,1695000
40.74860001,-73.97650146,2,2,1292.89797687861,1,1,175,20,0,0,0,1,0,0,1,0,2495000
40.77190018,-73.9552002,2,1.5,1292.89797687861,1,0,64,6,0,0,0,1,0,0,1,0,999000
40.73490143,-74.0094986,2,1,1292.89797687861,1,1,75,6,0,1,0,1,0,0,1,0,739000
40.78689957,-73.97250366,1,1,1292.89797687861,1,1,123,16,0,0,0,1,0,0,1,0,725000
40.82519913,-73.94940186,2,2,1292.89797687861,0,0,5,5,0,0,0,1,0,0,1,0,710000
40.77780151,-73.98280334,2,1,1292.89797687861,1,1,387,41,0,1,0,1,0,0,1,0,840000
40.77209854,-73.95130157,1,1,1292.89797687861,1,1,186,14,0,0,0,1,0,0,1,0,575000
40.76670074,-73.98539734,1,1,1292.89797687861,1,0,42,7,0,0,0,1,0,0,1,0,700000
40.7757988,-73.94760132,2,2,1292.89797687861,1,1,91,14,0,0,0,1,0,0,1,0,1200000
40.74269867,-73.99510193,1,1,908,1,1,51,12,0,0,0,0,0,0,1,0,1495000
40.72790146,-73.98100281,2,1,1292.89797687861,0,0,13,6,0,0,0,1,0,0,1,0,1100000
40.81779861,-73.93920135,4,2,1213,0,0,54,7,0,0,0,0,0,0,1,0,595000
40.72890091,-73.99949646,2,1,1292.89797687861,1,1,96,7,0,1,0,1,0,0,1,0,490000
40.79999924,-73.95939636,4,2.5,1292.89797687861,1,1,41,6,0,0,0,1,0,1,0,0,1795000
40.78070068,-73.95179749,2,1,1292.89797687861,0,0,20,5,0,1,0,1,0,0,1,0,338000
40.795468,-73.975299,2,1,445,1,1,261,19,0,1,0,0,0,0,1,0,640000
40.71960068,-73.9905014,4,2,2610,1,0,5,7,0,0,0,0,0,1,0,0,3995000
40.835203,-73.946872,1,1,462,1,0,48,6,0,0,0,0,0,0,1,0,449000
40.728434,-74.000173,1,1,655,1,1,190,11,0,0,0,0,0,0,1,0,725000
40.74520111,-73.97180176,1,1,720,1,1,485,37,0,0,0,0,0,0,1,0,875000
40.74869919,-73.9720993,2,1,1292.89797687861,1,1,0,20,0,1,0,1,1,0,0,0,350000
40.85749817,-73.93589783,2,2,1292.89797687861,1,0,84,5,0,0,0,1,0,0,1,0,800000
40.7867012,-73.97429657,2,1,1292.89797687861,0,0,5,4,0,0,0,1,0,0,1,0,950000
40.78329849,-73.95330048,4,2,3227,0,0,1,5,0,0,0,0,0,0,1,0,5980000
40.84590149,-73.93299866,2,1,917,1,0,29,8,0,0,0,0,0,0,0,1,679500
40.74079895,-73.98889923,1,1,1292.89797687861,1,1,423,29,0,0,0,1,0,0,1,0,1225000
40.74980164,-73.99620056,1,1,589,1,0,61,11,0,0,0,0,0,0,1,0,895500
40.74980164,-73.99620056,2,1,720,1,0,61,11,0,0,0,0,0,0,1,0,1095500
40.72489929,-74.01080322,3,3.5,2726,1,1,13,11,1,0,0,0,0,0,0,1,9650000
40.73120117,-73.98690033,1,1,500,1,0,83,10,0,0,0,0,0,0,1,0,679000
40.76440048,-73.99389648,2,2,1336,1,1,110,7,1,0,0,0,0,0,0,1,2300000
40.76139832,-73.94960022,2,2,1292.89797687861,1,1,123,16,0,0,0,1,0,0,0,1,1488000
40.71480179,-73.98059845,1,1,750,1,0,525,12,1,0,0,0,0,0,1,0,635000
40.77159882,-73.94989777,2,2,1292.89797687861,1,1,137,20,0,0,0,1,0,0,1,0,1295000
40.745039,-74.002786,3,3.5,2270,1,1,53,20,0,0,0,0,1,0,0,0,5500000
40.72290039,-73.98970032,2,1,1292.89797687861,0,0,25,6,0,0,0,1,0,0,1,0,625000
40.77019882,-73.9552002,2,1,1292.89797687861,1,1,123,14,0,1,0,1,0,0,1,0,469000
40.77600098,-73.98500061,1,1,1292.89797687861,1,1,508,29,0,0,0,1,0,0,1,0,695000
40.76459885,-73.96679688,1,1.5,1000,1,1,73,15,0,0,0,0,0,0,1,0,999000
40.74539948,-74.00150299,2,1,1292.89797687861,1,1,217,16,0,0,0,1,0,0,1,0,1495000
40.784978,-73.981091,1,1,1292.89797687861,1,1,104,20,0,0,0,1,0,0,1,0,699000
40.776914,-73.952068,1,1,750,1,1,200,40,0,0,0,0,0,0,1,0,850000
40.7635994,-73.9611969,1,1,750,1,1,136,18,0,0,0,0,0,0,1,0,685000
40.73720169,-73.98079681,2,1,1292.89797687861,1,1,262,16,0,1,0,1,0,0,1,0,395000
40.74689865,-73.97979736,2,2.5,1292.89797687861,1,1,187,18,0,0,0,1,0,0,1,0,1695000
40.77360153,-73.95729828,1,1,1292.89797687861,1,1,218,20,0,0,0,1,0,0,1,0,550000
40.7560997,-73.96260071,2,1,1292.89797687861,1,1,237,12,0,0,0,1,0,0,1,0,1050000
40.79230118,-73.97579956,1,1,1292.89797687861,1,1,63,15,0,0,0,1,0,0,1,0,610000
40.74919891,-73.97370148,2,1.5,864,1,1,362,41,0,0,0,0,0,0,1,0,1250000
40.764609,-73.974354,1,1.5,902,1,1,282,20,0,0,0,0,0,0,1,0,2250000
40.75510025,-73.96980286,1,1.5,1292.89797687861,1,1,43,11,0,0,0,1,0,0,1,0,849000
40.759891,-73.989542,2,1,1292.89797687861,1,1,200,10,0,1,0,1,0,0,1,0,325000
40.77249908,-73.94609833,2,2,1292.89797687861,1,1,198,20,0,0,0,1,0,0,1,0,1075000
40.76589966,-73.95290375,2,1,1292.89797687861,1,1,242,18,1,1,0,1,0,0,1,0,425000
40.76979828,-73.95529938,2,2,985,1,1,197,39,0,0,0,0,0,0,1,0,1395000
40.78139877,-73.95739746,2,1,1292.89797687861,1,1,120,14,0,1,0,1,0,0,1,0,525000
40.79150009,-73.97299957,1,1,1292.89797687861,0,0,10,5,0,0,0,1,0,0,1,0,739000
40.854074,-73.93961,3,2,1250,1,1,0,20,0,0,0,0,1,0,0,0,1395000
40.77949905,-73.95420074,3,3,1750,1,1,234,28,0,0,0,0,0,0,1,0,2950000
40.70930099,-74.00360107,1,1,1292.89797687861,1,0,0,20,0,0,0,1,1,0,0,0,829000
40.846189,-73.939426,1,1,1292.89797687861,0,0,40,5,0,0,0,1,0,0,1,0,350000
40.7820015,-73.94830322,2,1,444,1,1,221,45,0,1,0,0,0,0,1,0,550000
40.75239944,-73.96559906,2,2,1292.89797687861,1,1,167,38,0,0,0,1,0,0,1,0,1699000
40.73120117,-73.9910965,1,1.5,1292.89797687861,1,1,360,21,0,0,0,1,0,0,1,0,1595000
40.74940109,-73.98429871,2,1,1292.89797687861,1,1,123,10,0,1,0,1,0,0,1,0,549000
40.73469925,-73.98370361,3,2,1642,1,1,127,9,0,0,0,0,0,0,1,0,2495000
40.78262,-73.95177,1,1,1292.89797687861,1,0,20,5,0,0,0,1,0,0,1,0,420000
40.76200104,-73.99980164,1,1,695,1,1,500,46,0,0,0,0,0,0,0,1,899900
40.76480103,-73.9890976,1,1,725,1,1,0,20,0,0,0,0,1,0,0,0,1190000
40.78010178,-73.98459625,1,1,1292.89797687861,1,1,119,22,0,0,0,1,0,0,1,0,800000
40.77920151,-73.94960022,2,1,1292.89797687861,0,0,20,5,0,1,0,1,0,0,1,0,100000
40.76610184,-73.97019958,1,1,1292.89797687861,1,0,10,4,0,0,0,1,0,0,1,0,450000
40.70529938,-74.00839996,2,1,367,1,1,126,15,0,1,0,0,0,0,1,0,495000
40.76660156,-73.95780182,2,1,725,1,1,73,7,0,0,0,0,0,0,1,0,725000
40.749718,-73.976468,2,1,1292.89797687861,1,0,98,13,0,1,0,1,0,0,1,0,399000
40.74409866,-73.9815979,2,4,4660,0,0,4,4,0,1,0,0,0,0,1,0,5200000
40.74420166,-73.99250031,3,3,2500,1,0,11,12,0,0,0,0,0,0,1,0,4250000
40.72869873,-73.97989655,1,1,1292.89797687861,0,0,74,6,1,0,0,1,0,0,1,0,425000
40.73649979,-74.00250244,2,1,1292.89797687861,0,0,28,6,1,0,0,1,0,0,1,0,1099000
40.75310135,-73.97070313,2,1,373,1,1,173,38,0,1,0,0,0,0,1,0,549000
40.7594986,-73.96459961,1,1,1292.89797687861,1,1,371,45,0,0,0,1,0,0,1,0,299000
40.75130081,-74.0039978,1,1,816,1,1,90,13,0,0,0,0,0,0,0,1,1449000
40.77399826,-73.95709991,3,3.5,2215,1,1,45,19,0,0,0,0,0,0,0,1,4725000
40.77149963,-73.95410156,1,1,1292.89797687861,1,0,60,6,0,0,0,1,0,0,1,0,575000
40.74710083,-73.97669983,1,1,808,1,1,118,19,0,0,0,0,0,0,1,0,840000
40.83649826,-73.93869781,3,2,1270,1,0,8,7,0,0,0,0,0,0,0,1,825000
40.77959824,-73.97460175,4,3,1292.89797687861,1,1,102,15,0,0,0,1,0,0,1,0,22500000
40.74689865,-73.98930359,2,2,1330,1,1,55,24,0,0,0,0,0,0,0,1,2670000
40.82350159,-73.94239807,2,2,850,1,1,180,10,0,0,0,0,0,0,0,1,850000
40.80469894,-73.9654007,2,1,1100,1,1,132,10,0,0,0,0,0,0,1,0,1050000
40.77949905,-73.95659637,2,2.5,1250,1,1,160,31,0,0,0,0,0,0,1,0,2125000
40.765633,-73.976257,3,3.5,2927,1,1,79,14,0,0,0,0,0,0,1,0,6998000
40.77740097,-73.94989777,1,1,1292.89797687861,1,1,90,22,0,0,0,1,0,0,1,0,695000
40.7663002,-73.98529816,2,1,1292.89797687861,1,1,72,9,0,0,0,1,0,0,1,0,875000
40.83269882,-73.94020081,2,1,1292.89797687861,0,0,0,5,0,0,0,1,1,0,0,0,420000
40.733474,-73.990764,3,3.5,4000,1,0,0,20,0,0,0,0,1,0,0,0,5550000
40.85380173,-73.93939972,1,1,870,1,1,0,20,0,0,0,0,1,0,0,0,675000
40.78379822,-73.95539856,5,5,6483,0,0,1,5,0,0,0,0,0,1,0,0,16000000
40.73239899,-73.99359894,2,2,1536,1,1,96,15,0,0,0,0,0,0,1,0,3495000
40.77819824,-73.95800018,4,4,1292.89797687861,1,1,59,15,0,0,0,1,0,0,1,0,6750000
40.72669983,-74.00659943,4,3,2025,1,1,92,22,1,0,0,0,0,0,0,1,4950000
40.76599884,-73.98840332,1,1.5,904,1,1,82,7,0,0,0,0,0,0,0,1,1249000
40.77709961,-73.94539642,1,1,1292.89797687861,0,0,20,5,0,0,0,1,0,0,1,0,379000
40.74029922,-73.99739838,2,2,1524,1,1,49,12,0,0,0,0,0,0,0,1,3250000
40.74520111,-73.97180176,1,1,716,1,1,485,37,0,0,0,0,0,0,1,0,825000
40.72650146,-73.9897995,2,2,1292.89797687861,0,0,8,4,0,1,1,1,0,0,1,0,7100500
40.74399948,-73.99240112,2,2,1113,1,1,202,40,0,0,0,0,0,0,0,1,2150000
40.75650024,-73.96880341,2,1,932,1,1,25,14,0,0,0,0,0,0,1,0,1095000
40.7458992,-73.97589874,2,1,1292.89797687861,1,1,115,13,0,1,0,1,0,0,1,0,399000
40.7480011,-73.98239899,1,1,1000,1,1,166,16,0,0,0,0,0,0,1,0,950000
40.80080032,-73.95850372,3,3,1489,1,1,38,11,0,0,0,0,0,0,0,1,3425000
40.721786,-74.009447,2,2,1636,1,1,104,12,0,0,0,0,0,0,1,0,2500000
40.765496,-73.963144,1,1,1134,1,1,497,20,0,0,0,0,0,0,1,0,1495000
40.733241,-73.996306,2,2,1292.89797687861,1,1,420,21,0,0,0,1,0,0,1,0,1695000
40.76079941,-73.97180176,3,3.5,3952,1,1,125,96,0,0,0,0,0,0,0,1,40750000
40.76760101,-73.95670319,1,1,1292.89797687861,1,1,460,34,0,0,0,1,0,0,1,0,1095000
40.78010178,-73.98220062,1,1,1000,1,1,385,17,0,0,0,0,0,0,1,0,1425000
40.73239899,-73.99569702,1,1,1292.89797687861,1,1,267,20,0,0,0,1,0,0,1,0,1595000
40.852534,-73.938995,2,1,1292.89797687861,1,0,335,6,1,0,0,1,0,0,1,0,640000
40.717182,-74.002592,2,1,604,1,1,72,18,0,1,0,0,0,0,0,1,865000
40.78150177,-73.95290375,2,1,1157,0,0,10,5,0,0,0,0,0,0,1,0,880000
40.77610016,-73.97840118,1,1,1292.89797687861,0,0,10,5,0,0,0,1,0,0,1,0,275000
40.74470139,-74.00160217,2,1,1292.89797687861,0,0,31,6,0,0,0,1,0,0,1,0,825000
40.78350067,-73.97769928,2,1,1292.89797687861,1,1,91,5,1,1,0,1,0,0,1,0,599000
40.7181015,-73.98899841,2,2,1279,1,1,55,14,0,0,0,0,0,0,0,1,2885000
40.73329926,-74.00659943,3,2,1292.89797687861,1,0,30,6,1,0,0,1,0,0,1,0,2895000
40.74129868,-73.99440002,2,2.5,1517,1,1,48,7,0,0,0,0,0,0,1,0,2750000
40.70930099,-74.00360107,1,1,1292.89797687861,1,0,0,20,0,0,0,1,1,0,0,0,799000
40.77233,-73.979763,1,1.5,1292.89797687861,1,1,274,32,0,0,0,1,0,0,1,0,1800000
40.77289963,-73.95290375,1,1,1292.89797687861,1,1,440,21,0,0,0,1,0,0,1,0,795000
40.75719833,-73.9611969,1,2,1000,1,1,127,19,0,0,0,0,0,0,1,0,1195000
40.76789856,-73.96749878,2,2.5,1292.89797687861,1,1,25,10,0,0,0,1,0,0,1,0,2350000
40.74959946,-73.97899628,1,1,1292.89797687861,1,1,69,15,0,0,0,1,0,0,1,0,760000
